"","Reef","Transect","Habitat","SurveyDate","Abiotic","CCA","Coral","InvasiveAlgae_Gs","Method","Treatment","urchin","supersucker","Month","Year","H_bio","Hbrow","Hgd","Hscex","H_dens","totBio","totDens","discharge","sst","airt","wind","rain","par","kapp"
"203",27,"27LE1","Slope",2012-08-08,0,0,98.4126984126984,0,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0.793650793650794
"204",27,"27LE1","Slope",2012-11-19,0,0,100,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0
"205",27,"27LE1","Slope",2013-02-07,0.793650793650794,0.793650793650794,98.4126984126984,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,0
"206",27,"27LE1","Slope",2013-05-20,3.17460317460317,0,96.8253968253968,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0
"207",27,"27LE1","Slope",2015-06-23,3.17460317460317,0.793650793650794,96.031746031746,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"208",27,"27LE1","Slope",2016-02-08,0,0,100,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"209",27,"27LE2","Slope",2012-01-19,3.96825396825397,0.793650793650794,95.2380952380952,0,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,0
"210",27,"27LE2","Slope",2012-05-02,3.96825396825397,0.793650793650794,95.2380952380952,0,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,0
"211",27,"27LE2","Slope",2012-08-08,2.38095238095238,2.38095238095238,95.2380952380952,0,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0
"212",27,"27LE2","Slope",2012-11-19,1.58730158730159,0,98.4126984126984,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0
"213",27,"27LE2","Slope",2013-02-07,1.58730158730159,1.58730158730159,96.8253968253968,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,0
"214",27,"27LE2","Slope",2013-05-20,3.17460317460317,0,96.8253968253968,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0
"215",27,"27LE2","Slope",2015-06-23,4.76190476190476,0.793650793650794,92.8571428571429,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"216",27,"27LE2","Slope",2016-02-08,7.93650793650794,0,92.0634920634921,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"217",27,"27LFM1","Flat",2012-01-19,57.1428571428571,2.38095238095238,23.015873015873,2.38095238095238,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,2.38095238095238
"218",27,"27LFM1","Flat",2012-05-02,55.5555555555556,7.14285714285714,22.2222222222222,1.58730158730159,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,1.58730158730159
"219",27,"27LFM1","Flat",2012-08-08,54.7619047619048,5.55555555555556,22.2222222222222,1.58730158730159,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,1.58730158730159
"220",27,"27LFM1","Flat",2012-11-19,51.5873015873016,4.76190476190476,25.3968253968254,1.58730158730159,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0.793650793650794
"221",27,"27LFM1","Flat",2013-02-07,50,7.14285714285714,26.984126984127,2.38095238095238,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,0.793650793650794
"222",27,"27LFM1","Flat",2013-05-20,69.0476190476191,8.73015873015873,19.8412698412698,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0.793650793650794
"223",27,"27LFM1","Flat",2015-06-23,42.0634920634921,11.1111111111111,46.031746031746,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"224",27,"27LFM1","Flat",2016-02-08,50.7936507936508,3.96825396825397,44.4444444444444,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"225",27,"27LFM2","Flat",2012-01-19,65.0793650793651,0.793650793650794,25.3968253968254,0.793650793650794,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,0
"226",27,"27LFM2","Flat",2012-05-02,63.4920634920635,0.793650793650794,28.5714285714286,0.793650793650794,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,0
"227",27,"27LFM2","Flat",2012-08-08,66.6666666666667,2.38095238095238,26.984126984127,1.58730158730159,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0
"228",27,"27LFM2","Flat",2012-11-19,61.9047619047619,3.17460317460317,28.5714285714286,1.58730158730159,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0
"229",27,"27LFM2","Flat",2013-02-07,69.0476190476191,0.793650793650794,26.1904761904762,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,1.58730158730159
"230",27,"27LFM2","Flat",2013-05-20,70.6349206349206,0,27.7777777777778,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0
"231",27,"27LFM2","Flat",2015-06-23,50,3.17460317460317,46.8253968253968,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"232",27,"27LFM2","Flat",2016-02-08,49.2063492063492,0.793650793650794,50,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"233",27,"27LFM3","Flat",2012-01-19,43.6507936507937,5.55555555555556,25.3968253968254,2.38095238095238,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,0.793650793650794
"234",27,"27LFM3","Flat",2012-05-02,48.4126984126984,1.58730158730159,24.6031746031746,0.793650793650794,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,1.58730158730159
"235",27,"27LFM3","Flat",2012-08-08,42.0634920634921,7.14285714285714,23.015873015873,0.793650793650794,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0.793650793650794
"236",27,"27LFM3","Flat",2012-11-19,38.8888888888889,13.4920634920635,27.7777777777778,4.76190476190476,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0.793650793650794
"237",27,"27LFM3","Flat",2013-02-07,42.0634920634921,16.6666666666667,25.3968253968254,3.96825396825397,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,0
"238",27,"27LFM3","Flat",2013-05-20,58.7301587301587,11.1111111111111,26.984126984127,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0
"239",27,"27LFM3","Flat",2015-06-23,30.952380952381,14.2857142857143,52.3809523809524,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"240",27,"27LFM3","Flat",2016-02-08,45.2380952380952,1.58730158730159,52.3809523809524,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"241",27,"27LFP1","Slope",2012-01-19,36.5079365079365,11.1111111111111,23.8095238095238,0,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,19.047619047619
"242",27,"27LFP1","Slope",2012-05-02,25.3968253968254,28.5714285714286,22.2222222222222,0,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,18.2539682539683
"243",27,"27LFP1","Slope",2012-08-08,19.8412698412698,31.7460317460317,28.5714285714286,0,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,15.0793650793651
"244",27,"27LFP1","Slope",2012-11-19,30.952380952381,30.1587301587302,26.1904761904762,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,7.14285714285714
"245",27,"27LFP1","Slope",2013-02-07,22.2222222222222,38.0952380952381,26.984126984127,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,2.38095238095238
"246",27,"27LFP1","Slope",2013-05-20,40.4761904761905,32.5396825396825,16.6666666666667,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,3.96825396825397
"247",27,"27LFP1","Slope",2015-06-23,19.047619047619,23.8095238095238,53.1746031746032,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"248",27,"27LFP1","Slope",2016-02-08,30.952380952381,0,63.4920634920635,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"249",27,"27WE1","Slope",2012-01-19,13.4920634920635,0,86.5079365079365,0,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,0
"250",27,"27WE1","Slope",2012-05-02,7.93650793650794,3.96825396825397,87.3015873015873,0,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,0.793650793650794
"251",27,"27WE1","Slope",2012-08-08,10.3174603174603,0,88.8888888888889,0,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0.793650793650794
"252",27,"27WE1","Slope",2012-11-19,7.93650793650794,2.38095238095238,88.8888888888889,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0.793650793650794
"253",27,"27WE1","Slope",2013-02-07,10.3174603174603,1.58730158730159,88.0952380952381,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,0
"254",27,"27WE1","Slope",2013-05-20,5.55555555555556,1.58730158730159,92.0634920634921,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0.793650793650794
"255",27,"27WE1","Slope",2015-06-23,7.93650793650794,0.793650793650794,91.2698412698413,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"256",27,"27WE1","Slope",2016-02-08,8.73015873015873,0.793650793650794,90.4761904761905,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"257",27,"27WE2","Slope",2012-01-19,11.1111111111111,0,88.8888888888889,0,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,0
"258",27,"27WE2","Slope",2012-05-02,7.93650793650794,0.793650793650794,90.4761904761905,0,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,0
"259",27,"27WE2","Slope",2012-08-08,4.76190476190476,0.793650793650794,92.0634920634921,0,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0
"260",27,"27WE2","Slope",2012-11-19,13.4920634920635,0.793650793650794,85.7142857142857,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0
"261",27,"27WE2","Slope",2013-02-07,12.6984126984127,0.793650793650794,86.5079365079365,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,0
"262",27,"27WE2","Slope",2013-05-20,6.34920634920635,1.58730158730159,91.2698412698413,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,0
"263",27,"27WE2","Slope",2015-06-23,0.793650793650794,0.793650793650794,98.4126984126984,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"264",27,"27WE2","Slope",2016-02-08,2.38095238095238,0,97.6190476190476,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"265",27,"27WFM1","Flat",2012-01-19,50,0.793650793650794,23.8095238095238,1.58730158730159,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,19.047619047619
"266",27,"27WFM1","Flat",2012-05-02,49.2063492063492,4.76190476190476,30.952380952381,0.793650793650794,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,11.1111111111111
"267",27,"27WFM1","Flat",2012-08-08,61.1111111111111,4.76190476190476,26.1904761904762,0.793650793650794,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,2.38095238095238
"268",27,"27WFM1","Flat",2012-11-19,45.2380952380952,7.14285714285714,32.5396825396825,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,12.6984126984127
"269",27,"27WFM1","Flat",2013-02-07,44.4444444444444,5.55555555555556,36.5079365079365,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,10.3174603174603
"270",27,"27WFM1","Flat",2013-05-20,54.7619047619048,12.6984126984127,23.8095238095238,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,6.34920634920635
"271",27,"27WFM1","Flat",2015-06-23,44.4444444444444,10.3174603174603,39.6825396825397,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"272",27,"27WFM1","Flat",2016-02-08,40.4761904761905,3.96825396825397,50.7936507936508,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,1.58730158730159
"273",27,"27WFM2","Flat",2012-01-19,76.1904761904762,0,11.1111111111111,2.38095238095238,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,3.96825396825397
"274",27,"27WFM2","Flat",2012-05-02,69.8412698412698,1.58730158730159,12.6984126984127,6.34920634920635,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,5.55555555555556
"275",27,"27WFM2","Flat",2012-08-08,80.1587301587302,0,8.73015873015873,3.17460317460317,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,2.38095238095238
"276",27,"27WFM2","Flat",2012-11-19,76.984126984127,0,16.6666666666667,3.17460317460317,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,0
"277",27,"27WFM2","Flat",2013-02-07,73.8095238095238,0,14.2857142857143,3.96825396825397,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,1.58730158730159
"278",27,"27WFM2","Flat",2013-05-20,73.8095238095238,0,13.4920634920635,0.793650793650794,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,1.58730158730159
"279",27,"27WFM2","Flat",2015-06-23,64.2857142857143,0.793650793650794,34.1269841269841,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"280",27,"27WFM2","Flat",2016-02-08,57.1428571428571,0,42.8571428571429,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"281",27,"27WFP1","Flat",2012-01-19,53.1746031746032,3.96825396825397,3.17460317460317,10.3174603174603,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,4.76190476190476
"282",27,"27WFP1","Flat",2012-05-02,33.3333333333333,18.2539682539683,3.17460317460317,18.2539682539683,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,8.73015873015873
"283",27,"27WFP1","Flat",2012-08-08,34.9206349206349,11.9047619047619,3.17460317460317,23.8095238095238,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,3.96825396825397
"284",27,"27WFP1","Flat",2012-11-19,42.8571428571429,9.52380952380952,17.4603174603175,13.4920634920635,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,1.58730158730159
"285",27,"27WFP1","Flat",2013-02-07,37.3015873015873,19.047619047619,8.73015873015873,23.015873015873,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,2.38095238095238
"286",27,"27WFP1","Flat",2013-05-20,42.0634920634921,20.6349206349206,7.93650793650794,15.0793650793651,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,1.58730158730159
"287",27,"27WFP1","Flat",2015-06-23,61.1111111111111,10.3174603174603,22.2222222222222,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0.793650793650794
"288",27,"27WFP1","Flat",2016-02-08,62.6984126984127,0,34.9206349206349,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"289",27,"27WFP2","Flat",2012-01-19,50.7936507936508,22.2222222222222,7.14285714285714,0,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,7.93650793650794
"290",27,"27WFP2","Flat",2012-05-02,22.2222222222222,51.5873015873016,10.3174603174603,0,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,9.52380952380952
"291",27,"27WFP2","Flat",2012-08-08,35.7142857142857,30.1587301587302,14.2857142857143,0,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,6.34920634920635
"292",27,"27WFP2","Flat",2012-11-19,42.8571428571429,26.984126984127,13.4920634920635,0,"LPI","1",1,1,11,2012,0,0,0,0,0,0.45443603353514,0.008,1.25978158602151,25.4439516129032,24.7568548387097,4.64777995967742,0.035505376344086,325.807795698925,6.34920634920635
"293",27,"27WFP2","Flat",2013-02-07,26.984126984127,37.3015873015873,19.047619047619,0,"LPI","1",1,1,2,2013,0,0,0,0,0,27.374468327249,0.032,1.70876008064516,22.5536290322581,22.2264784946237,4.21785829301075,0.161481182795699,276.860215053763,3.17460317460317
"294",27,"27WFP2","Flat",2013-05-20,26.1904761904762,55.5555555555556,11.1111111111111,0,"LPI","1",1,1,5,2013,0,0,0,0,0,1.00897314935607,0.016,2.32551747311828,25.6713709677419,24.0706989247312,3.54008215053763,0.119147849462366,398.114247311828,2.38095238095238
"295",27,"27WFP2","Flat",2015-06-23,0.793650793650794,57.1428571428571,35.7142857142857,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.6623689516129,25.8475806451613,24.498252688172,4.30808971774194,0.0894462365591398,333.655913978495,0
"296",27,"27WFP2","Flat",2016-02-08,46.8253968253968,5.55555555555556,46.031746031746,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.18814180107527,24.7407667134175,23.4332865825152,2.18103985682562,0.0319132772323516,268.390252454418,0
"297",27,"27WFP3","Flat",2012-01-19,31.7460317460317,1.58730158730159,0.793650793650794,23.8095238095238,"LPI","0",0,0,1,2012,6.1466583885793,0.0282738275219394,0.336301391851196,5.18303586906588,0.195,11.0291757093082,0.391,1.64849462365591,23.0154569892473,23.1916666666667,4.06704259408602,0.017752688172043,264.779569892473,0
"298",27,"27WFP3","Flat",2012-05-02,21.4285714285714,1.58730158730159,0,59.5238095238095,"LPI","1",0,1,5,2012,0,0,0,0,0,1.35231026316306,0.016,2.36204637096774,23.8165322580645,23.0895161290323,5.87432190860215,0.0259462365591398,420.825268817204,0
"299",27,"27WFP3","Flat",2012-08-08,21.4285714285714,0.793650793650794,0,69.8412698412698,"LPI","1",0,1,8,2012,0,0,0,0,0,5.0490312692298,0.0285714285714286,1.52384744623656,25.6193548387097,24.7653225806452,5.61822919354839,0.0273118279569892,438.081989247312,0.793650793650794
